2,FM2,mATX,DDR3,3.9,2,1333,0,500,450,11690,home
2,s1150,mATX,DDR3,3.0,1,1333,1024,8,400,11690,home
2,FM2,mATX,DDR3,3.7,4,1333,0,500,450,11690,home
2,FM2,mATX,DDR3,3.4,1,1333,2048,8,450,11690,home
2,s1150,mATX,DDR3,3.1,1,1333,1024,8,400,11690,home
2,FM2,mATX,DDR3,3.7,1,1333,2048,8,450,11690,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,11690,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,11789,home
2,FM2,mATX,DDR3,3.9,1,1333,1024,8,400,11789,home
2,FM2,mATX,DDR3,3.4,4,1333,0,1000,450,11789,home
2,FM2,mATX,DDR3,3.4,1,1333,2048,8,400,11789,home
2,FM2,mATX,DDR3,3.4,1,1333,2048,8,450,11789,home
2,FM2,mATX,DDR3,3.7,1,1333,2048,8,400,11789,home
2,FM2,mATX,DDR3,3.7,1,1333,2048,8,450,11789,home
4,FM2,mATX,DDR3,3.2,1,1333,1024,8,400,11789,home
4,FM2,mATX,DDR3,3.0,1,1333,1024,8,400,11789,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,11890,home
2,FM2,mATX,DDR3,3.4,1,1333,2048,8,400,11890,home
2,s1150,mATX,DDR3,3.0,1,1333,1024,8,400,11890,home
2,s1150,mATX,DDR3,3.1,1,1333,1024,8,400,11890,home
2,FM2,mATX,DDR3,3.8,4,1333,0,500,450,11890,home
4,FM2,mATX,DDR3,3.0,1,1333,1024,8,400,11890,home
2,FM2,mATX,DDR3,3.9,1,1333,1024,8,400,11890,home
4,FM2,mATX,DDR3,3.2,1,1333,1024,8,400,11890,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,11890,home
2,s1150,mATX,DDR3,3.3,1,1333,1024,8,400,11890,home
2,FM2,mATX,DDR3,3.9,1,1333,1024,8,400,11890,home
2,s1150,mATX,DDR3,3.0,1,1333,1024,8,400,11990,home
2,s1150,mATX,DDR3,3.1,1,1333,1024,8,400,11990,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,11990,home
2,FM2,mATX,DDR3,3.9,1,1333,1024,8,400,11990,home
2,FM2,mATX,DDR3,3.9,1,1333,1024,8,400,11990,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,11990,home
2,s1150,mATX,DDR3,3.3,1,1333,1024,8,400,11990,home
4,FM2,mATX,DDR3,3.2,1,1333,1024,8,400,11990,home
2,FM2,mATX,DDR3,3.7,1,1333,2048,8,400,12090,home
4,FM2,mATX,DDR3,3.2,1,1333,1024,8,400,12090,home
2,FM2,mATX,DDR3,3.9,1,1333,1024,8,400,12090,home
4,FM2,mATX,DDR3,3.2,2,1333,0,1000,450,12190,home
2,FM2,mATX,DDR3,3.9,2,1333,0,1000,450,12190,home
2,s1150,mATX,DDR3,3.3,1,1333,1024,8,400,12190,home
2,FM2,mATX,DDR3,3.4,1,1333,2048,8,400,12190,home
4,FM2,mATX,DDR3,3.0,1,1333,2048,8,450,12190,home
2,FM2,mATX,DDR3,3.7,1,1333,2048,8,400,12190,home
2,FM2,mATX,DDR3,3.7,4,1333,0,1000,450,12190,home
4,FM2,mATX,DDR3,3.0,1,1333,2048,8,450,12190,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,12190,home
2,s1150,mATX,DDR3,3.0,1,1333,1024,8,400,12190,home
2,s1150,mATX,DDR3,3.1,1,1333,1024,8,400,12190,home
2,FM2,mATX,DDR3,3.7,2,1333,0,500,450,12190,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,12190,home
2,FM2,mATX,DDR3,3.8,1,1333,2048,8,450,12290,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,12290,home
2,FM2,mATX,DDR3,3.9,1,1333,1024,8,400,12290,home
2,FM2,mATX,DDR3,3.9,4,1333,0,250,450,12290,home
2,FM2,mATX,DDR3,3.8,1,1333,2048,8,450,12390,home
2,FM2,mATX,DDR3,3.8,4,1333,0,1000,450,12390,home
2,FM2,mATX,DDR3,3.8,1,1333,2048,8,400,12390,home
2,s1150,mATX,DDR3,3.3,1,1333,1024,8,400,12390,home
2,FM2,mATX,DDR3,3.8,1,1333,2048,8,400,12390,home
2,FM2,mATX,DDR3,3.7,2,1333,1024,250,450,12490,home
2,FM2,mATX,DDR3,3.4,8,1333,0,500,450,12590,home
4,FM2,mATX,DDR3,3.1,1,1333,2048,8,450,12590,home
4,AM3+,mATX,DDR3,3.8,1,1333,1024,8,400,12590,home
2,s1150,mATX,DDR3,3.0,1,1333,2048,8,450,12590,home
2,s1150,mATX,DDR3,3.1,1,1333,2048,8,450,12590,home
2,FM2,mATX,DDR3,3.9,1,1333,2048,8,450,12590,home
4,FM2,mATX,DDR3,3.0,1,1333,2048,8,450,12590,home
2,FM2,mATX,DDR3,3.9,4,1333,0,500,450,12689,home
4,FM2,mATX,DDR3,3.2,1,1333,2048,8,450,12689,home
4,FM2,mATX,DDR3,3.0,1,1333,2048,8,450,12689,home
4,FM2,mATX,DDR3,3.1,1,1333,2048,8,450,12689,home
4,FM2,mATX,DDR3,3.0,1,1333,2048,8,400,12689,home
4,FM2,mATX,DDR3,3.2,4,1333,0,500,450,12689,home
2,FM2,mATX,DDR3,3.8,1,1333,2048,8,400,12689,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,12690,home
2,FM2,mATX,DDR3,3.7,2,1333,0,1000,450,12690,home
4,FM2,mATX,DDR3,3.5,1,1333,0,8,450,12690,home
4,FM2,mATX,DDR3,3.2,1,1333,2048,8,450,12690,home
4,FM2,mATX,DDR3,3.7,1,1333,1024,8,400,12690,home
2,FM2,mATX,DDR3,3.4,2,1333,0,1000,450,12690,home
2,FM2,mATX,DDR3,3.9,1,1333,2048,8,450,12690,home
2,s1150,mATX,DDR3,3.3,1,1333,2048,8,450,12790,home
2,FM2,mATX,DDR3,3.8,2,1333,0,500,450,12790,home
4,FM2,mATX,DDR3,3.7,1,1333,1024,8,400,12790,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,500,450,12790,home
2,FM2,mATX,DDR3,3.7,2,1333,1024,500,450,12790,home
4,FM2,mATX,DDR3,3.7,1,1333,1024,8,400,12790,home
2,FM2,mATX,DDR3,3.7,2,1333,1024,250,450,12790,home
4,FM2,mATX,DDR3,3.7,1,1333,1024,8,400,12890,home
4,FM2,mATX,DDR3,3.1,2,1333,0,500,450,12890,home
4,FM2,mATX,DDR3,3.7,1,1333,1024,8,400,12990,home
4,AM3+,mATX,DDR3,3.8,1,1333,1024,8,400,12990,home
2,FM2,mATX,DDR3,3.7,2,1333,1024,250,450,12990,home
2,FM2,mATX,DDR3,3.4,2,1333,0,2000,450,12990,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,250,450,12990,home
4,FM2,mATX,DDR3,3.1,1,1333,2048,8,450,12990,home
2,s1150,mATX,DDR3,3.0,1,1333,2048,8,450,12990,home
4,FM2,mATX,DDR3,3.7,1,1333,1024,8,400,12990,home
2,s1150,mATX,DDR3,3.1,1,1333,2048,8,450,12990,home
2,FM2,mATX,DDR3,3.7,8,1333,0,500,450,12990,home
4,FM2,mATX,DDR3,3.1,1,1333,1024,8,400,12990,home
2,s1150,mATX,DDR3,3.0,1,1333,2048,8,400,13090,home
2,s1150,mATX,DDR3,3.1,1,1333,2048,8,400,13090,home
2,FM2,mATX,DDR3,3.9,1,1333,2048,8,450,13090,home
4,FM2,mATX,DDR3,3.1,1,1333,2048,8,450,13090,home
